The loss of epoch384is:tf.Tensor(5.067629, shape=(), dtype=float32)
The loss of epoch385is:tf.Tensor(4.8635235, shape=(), dtype=float32)
The loss of epoch386is:tf.Tensor(4.7065306, shape=(), dtype=float32)
The loss of epoch387is:tf.Tensor(4.535864, shape=(), dtype=float32)
The loss of epoch388is:tf.Tensor(4.765366, shape=(), dtype=float32)
The loss of epoch389is:tf.Tensor(4.8661394, shape=(), dtype=float32)
The loss of epoch390is:tf.Tensor(4.7339096, shape=(), dtype=float32)
The loss of epoch391is:tf.Tensor(4.728737, shape=(), dtype=float32)
The loss of epoch392is:tf.Tensor(4.6509333, shape=(), dtype=float32)
The loss of epoch393is:tf.Tensor(4.6816444, shape=(), dtype=float32)
The loss of epoch394is:tf.Tensor(4.8567276, shape=(), dtype=float32)
The loss of epoch395is:tf.Tensor(4.7032356, shape=(), dtype=float32)
The loss of epoch396is:tf.Tensor(4.731491, shape=(), dtype=float32)
The loss of epoch397is:tf.Tensor(4.738969, shape=(), dtype=float32)
The loss of epoch398is:tf.Tensor(4.515931, shape=(), dtype=float32)
The loss of epoch399is:tf.Tensor(4.858827, shape=(), dtype=float32)
The loss of epoch400is:tf.Tensor(4.641548, shape=(), dtype=float32)
The loss of epoch401is:tf.Tensor(4.839855, shape=(), dtype=float32)
The loss of epoch402is:tf.Tensor(4.932644, shape=(), dtype=float32)
The loss of epoch403is:tf.Tensor(4.902171, shape=(), dtype=float32)
The loss of epoch404is:tf.Tensor(4.702667, shape=(), dtype=float32)
The loss of epoch405is:tf.Tensor(4.830785, shape=(), dtype=float32)
The loss of epoch406is:tf.Tensor(4.5963225, shape=(), dtype=float32)
The loss of epoch407is:tf.Tensor(4.6836576, shape=(), dtype=float32)
The loss of epoch408is:tf.Tensor(4.774129, shape=(), dtype=float32)
The loss of epoch409is:tf.Tensor(4.7584343, shape=(), dtype=float32)
The loss of epoch410is:tf.Tensor(4.6928267, shape=(), dtype=float32)
The loss of epoch411is:tf.Tensor(4.6476474, shape=(), dtype=float32)
The loss of epoch412is:tf.Tensor(4.6778784, shape=(), dtype=float32)
The loss of epoch413is:tf.Tensor(4.7569494, shape=(), dtype=float32)
The loss of epoch414is:tf.Tensor(4.649621, shape=(), dtype=float32)
The loss of epoch415is:tf.Tensor(4.8347673, shape=(), dtype=float32)
The loss of epoch416is:tf.Tensor(4.7100983, shape=(), dtype=float32)
The loss of epoch417is:tf.Tensor(4.8500514, shape=(), dtype=float32)
The loss of epoch418is:tf.Tensor(4.651988, shape=(), dtype=float32)
The loss of epoch419is:tf.Tensor(4.750933, shape=(), dtype=float32)
The loss of epoch420is:tf.Tensor(5.132472, shape=(), dtype=float32)
The loss of epoch421is:tf.Tensor(4.7021093, shape=(), dtype=float32)
The loss of epoch422is:tf.Tensor(4.860111, shape=(), dtype=float32)
The loss of epoch423is:tf.Tensor(4.8511147, shape=(), dtype=float32)
The loss of epoch424is:tf.Tensor(4.857156, shape=(), dtype=float32)
The loss of epoch425is:tf.Tensor(4.2942715, shape=(), dtype=float32)
The loss of epoch426is:tf.Tensor(4.5908217, shape=(), dtype=float32)
The loss of epoch427is:tf.Tensor(4.8024545, shape=(), dtype=float32)
The loss of epoch428is:tf.Tensor(4.6877875, shape=(), dtype=float32)
The loss of epoch429is:tf.Tensor(4.867845, shape=(), dtype=float32)
The loss of epoch430is:tf.Tensor(4.7121706, shape=(), dtype=float32)
The loss of epoch431is:tf.Tensor(4.805208, shape=(), dtype=float32)
The loss of epoch432is:tf.Tensor(4.700673, shape=(), dtype=float32)
The loss of epoch433is:tf.Tensor(4.837128, shape=(), dtype=float32)
The loss of epoch434is:tf.Tensor(4.508219, shape=(), dtype=float32)
The loss of epoch435is:tf.Tensor(4.5233817, shape=(), dtype=float32)
The loss of epoch436is:tf.Tensor(4.954995, shape=(), dtype=float32)
The loss of epoch437is:tf.Tensor(4.7180295, shape=(), dtype=float32)
The loss of epoch438is:tf.Tensor(4.5551724, shape=(), dtype=float32)
The loss of epoch439is:tf.Tensor(4.7555428, shape=(), dtype=float32)
The loss of epoch440is:tf.Tensor(4.570738, shape=(), dtype=float32)
The loss of epoch441is:tf.Tensor(4.6218166, shape=(), dtype=float32)
The loss of epoch442is:tf.Tensor(4.9053516, shape=(), dtype=float32)
The loss of epoch443is:tf.Tensor(4.800246, shape=(), dtype=float32)
The loss of epoch444is:tf.Tensor(4.5096874, shape=(), dtype=float32)
The loss of epoch445is:tf.Tensor(4.579282, shape=(), dtype=float32)
The loss of epoch446is:tf.Tensor(4.53493, shape=(), dtype=float32)
The loss of epoch447is:tf.Tensor(4.957041, shape=(), dtype=float32)
The loss of epoch448is:tf.Tensor(4.7785254, shape=(), dtype=float32)
The loss of epoch449is:tf.Tensor(4.5680714, shape=(), dtype=float32)
The loss of epoch450is:tf.Tensor(4.7722077, shape=(), dtype=float32)
The loss of epoch451is:tf.Tensor(4.623639, shape=(), dtype=float32)
The loss of epoch452is:tf.Tensor(4.354267, shape=(), dtype=float32)
The loss of epoch453is:tf.Tensor(4.7153163, shape=(), dtype=float32)
The loss of epoch454is:tf.Tensor(4.679429, shape=(), dtype=float32)
The loss of epoch455is:tf.Tensor(4.836998, shape=(), dtype=float32)
The loss of epoch456is:tf.Tensor(4.67502, shape=(), dtype=float32)
The loss of epoch457is:tf.Tensor(4.6443477, shape=(), dtype=float32)
The loss of epoch458is:tf.Tensor(4.663176, shape=(), dtype=float32)
The loss of epoch459is:tf.Tensor(4.6291237, shape=(), dtype=float32)
The loss of epoch460is:tf.Tensor(4.732715, shape=(), dtype=float32)
The loss of epoch461is:tf.Tensor(4.9154487, shape=(), dtype=float32)
The loss of epoch462is:tf.Tensor(4.4936085, shape=(), dtype=float32)
The loss of epoch463is:tf.Tensor(4.6649904, shape=(), dtype=float32)
The loss of epoch464is:tf.Tensor(4.717892, shape=(), dtype=float32)
The loss of epoch465is:tf.Tensor(4.6835, shape=(), dtype=float32)
The loss of epoch466is:tf.Tensor(4.62826, shape=(), dtype=float32)
The loss of epoch467is:tf.Tensor(4.5720096, shape=(), dtype=float32)
The loss of epoch468is:tf.Tensor(4.6433387, shape=(), dtype=float32)
The loss of epoch469is:tf.Tensor(4.4897237, shape=(), dtype=float32)
The loss of epoch470is:tf.Tensor(4.4948053, shape=(), dtype=float32)
The loss of epoch471is:tf.Tensor(4.6387463, shape=(), dtype=float32)
The loss of epoch472is:tf.Tensor(4.546205, shape=(), dtype=float32)
The loss of epoch473is:tf.Tensor(4.6589465, shape=(), dtype=float32)
The loss of epoch474is:tf.Tensor(4.4009933, shape=(), dtype=float32)
The loss of epoch475is:tf.Tensor(4.515301, shape=(), dtype=float32)
The loss of epoch476is:tf.Tensor(4.6253166, shape=(), dtype=float32)
The loss of epoch477is:tf.Tensor(4.513142, shape=(), dtype=float32)
The loss of epoch478is:tf.Tensor(4.6620684, shape=(), dtype=float32)
The loss of epoch479is:tf.Tensor(4.398604, shape=(), dtype=float32)
The loss of epoch480is:tf.Tensor(4.4499846, shape=(), dtype=float32)
The loss of epoch481is:tf.Tensor(4.7558126, shape=(), dtype=float32)
The loss of epoch482is:tf.Tensor(4.6863427, shape=(), dtype=float32)
The loss of epoch483is:tf.Tensor(4.6842046, shape=(), dtype=float32)
The loss of epoch484is:tf.Tensor(4.327694, shape=(), dtype=float32)
The loss of epoch485is:tf.Tensor(4.618826, shape=(), dtype=float32)
The loss of epoch486is:tf.Tensor(4.5241227, shape=(), dtype=float32)
The loss of epoch487is:tf.Tensor(4.6263313, shape=(), dtype=float32)
The loss of epoch488is:tf.Tensor(4.5526705, shape=(), dtype=float32)
The loss of epoch489is:tf.Tensor(4.826966, shape=(), dtype=float32)
The loss of epoch490is:tf.Tensor(4.7042146, shape=(), dtype=float32)
The loss of epoch491is:tf.Tensor(4.70382, shape=(), dtype=float32)
The loss of epoch492is:tf.Tensor(4.559263, shape=(), dtype=float32)
The loss of epoch493is:tf.Tensor(4.5492754, shape=(), dtype=float32)
The loss of epoch494is:tf.Tensor(4.521453, shape=(), dtype=float32)
The loss of epoch495is:tf.Tensor(4.558396, shape=(), dtype=float32)
The loss of epoch496is:tf.Tensor(4.60043, shape=(), dtype=float32)
The loss of epoch497is:tf.Tensor(4.347135, shape=(), dtype=float32)
The loss of epoch498is:tf.Tensor(4.671298, shape=(), dtype=float32)
The loss of epoch499is:tf.Tensor(4.2854404, shape=(), dtype=float32)
The loss of epoch500is:tf.Tensor(4.5363584, shape=(), dtype=float32)
The loss of epoch501is:tf.Tensor(4.627653, shape=(), dtype=float32)
The loss of epoch502is:tf.Tensor(4.6620793, shape=(), dtype=float32)
The loss of epoch503is:tf.Tensor(4.717225, shape=(), dtype=float32)
The loss of epoch504is:tf.Tensor(4.5501027, shape=(), dtype=float32)
The loss of epoch505is:tf.Tensor(4.793456, shape=(), dtype=float32)
The loss of epoch506is:tf.Tensor(4.4902534, shape=(), dtype=float32)
The loss of epoch507is:tf.Tensor(4.5683126, shape=(), dtype=float32)
The loss of epoch508is:tf.Tensor(4.6228538, shape=(), dtype=float32)
The loss of epoch509is:tf.Tensor(4.683087, shape=(), dtype=float32)
